Packet ID,Order Date,Seller sku code,Quantity,Courier code,Order tracking number,Order Status,Delivered Date,Invoice Value,MRP,City,zipcode,Event ,Discount
8055445051,8/28/2024,ABF-SE-50,1,flipkartlogistics,MYSC1100974281,Delivered,9/1/2024,696,849,Navi Mumbai,400703,BAU,10%
8055590572,8/28/2024,BR-M-50,1,EK_E2E,MYEC1025007350,Delivered,9/7/2024,573,699,Kohima,797001,BAU,10%
8055677944,8/28/2024,BR-M-50,1,flipkartlogistics,MYSP1138462207,Delivered,9/2/2024,573,699,Hyderabad,500085,BAU,10%
8055681591,8/28/2024,BR-M-50,1,flipkartlogistics,MYSP1138463110,Delivered,9/3/2024,573,699,Visakhapatnam,530017,BAU,10%
8055697139,8/28/2024,MZ-M-50,1,flipkartlogistics,,Pre Cancelled,,573,699,Imphal,795001,BAU,10%
8055698484,8/28/2024,MZ-M-50,1,flipkartlogistics,MYSC1101084960,Delivered,9/5/2024,573,699,Imphal,795001,BAU,10%
8055712449,8/28/2024,BR-M-50,1,EK_E2E,MYEP1034782565,Delivered,9/3/2024,573,699,Thanjavur,614614,BAU,10%
8055748631,8/28/2024,PC-M-50,1,EK_E2E,MYEC1025009869,RTO Received,,573,699,Krishnagar,741501,BAU,10%
8055779139,8/28/2024,ABF-SE-50,1,EK_E2E,MYEC1025031531,Delivered,9/2/2024,696,849,Panvel,410206,BAU,10%
8055878751,8/28/2024,MZ-M-50,1,delhivery,5964788208035,Delivered,9/4/2024,573,699,Gyalshing,737113,BAU,10%
8056100788,8/29/2024,GRC-SE-30,1,flipkartlogistics,MYSP1138563152,Delivered,9/3/2024,569,695,Navi Mumbai,400701,BAU,10%
8056124353,8/29/2024,BR-M-50,1,flipkartlogistics,MYSP1138563177,Delivered,9/3/2024,573,699,Mangalore,575006,BAU,10%
8056139210,8/29/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Panvel,410206,BAU,10%
8056250887,8/29/2024,PC-M-50,1,flipkartlogistics,MYSP1138561889,Delivered,8/31/2024,573,699,Jaipur,302020,BAU,10%
8056258706,8/29/2024,MZ-M-50,1,flipkartlogistics,MYSC1101084798,Delivered,9/2/2024,573,699,Bengaluru,560043,BAU,10%
8056322178,8/29/2024,HS-SUN-50,1,flipkartlogistics,MYSP1138619358,Delivered,8/31/2024,594,699,Gautam Buddha Nagar,201301,BAU,10%
8056333553,8/29/2024,BR-M-50,1,flipkartlogistics,MYSC1101120787,RTO Received,9/13/2024,573,699,Gurugram,122001,BAU,10%
8056456184,8/29/2024,PC-M-50,1,flipkartlogistics,MYSC1101154079,RTO Received,9/13/2024,573,699,Gurugram,122001,BAU,10%
8056519208,8/29/2024,PC-M-50,1,flipkartlogistics,MYSP1138702489,Delivered,9/3/2024,573,699,Pune,411057,BAU,10%
8056525869,8/29/2024,BR-M-50,1,flipkartlogistics,MYSC1101178113,Delivered,9/3/2024,573,699,Patna,801503,BAU,10%
8056640546,8/29/2024,MZ-M-50,1,flipkartlogistics,MYSC1101185316,Delivered,9/2/2024,573,699,Ahmedabad,380001,BAU,10%
8056719191,8/29/2024,HS-SUN-50,1,flipkartlogistics,MYSC1101195696,Delivered,9/3/2024,594,699,Hyderabad,500084,BAU,10%
8056803674,8/29/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,573,699,Gurugram,122001,BAU,10%
8056875181,8/29/2024,PC-M-50,1,EK_E2E,MYEP1034920251,Delivered,9/5/2024,573,699,Vizianagaram,535004,BAU,10%
8057145574,8/30/2024,PC-M-50,1,flipkartlogistics,MYSP1138836873,Delivered,9/3/2024,559,699,Kolkata,700156,BAU,10%
8057180208,8/30/2024,PC-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Asansol,713301,BAU,10%
8057181523,8/30/2024,PC-M-50,1,EK_E2E,MYEC1025130126,Delivered,9/3/2024,559,699,Krishnagar,741501,BAU,10%
8057238287,8/30/2024,PC-M-50,1,EK_E2E,MYEC1025130453,Delivered,9/6/2024,559,699,Asansol,713301,BAU,10%
8057326847,8/30/2024,PC-M-50,1,flipkartlogistics,MYSP1138835193,Delivered,9/4/2024,559,699,Mysore,570019,BAU,10%
8057347807,8/30/2024,BR-M-50,1,flipkartlogistics,MYSP1138835324,Delivered,9/3/2024,559,699,Ranchi,834003,BAU,10%
8057458948,8/30/2024,GRC-SE-30,1,EK_E2E,MYEC1025129627,RTO Received,,583,695,Baramulla,193202,BAU,10%
8057520901,8/30/2024,BR-M-50,1,flipkartlogistics,MYSC1101314717,RTO Received,9/10/2024,559,699,Gurugram,122001,BAU,10%
8057572709,8/30/2024,BR-M-50,1,EK_E2E,MYEC1025151717,Delivered,9/4/2024,559,699,Baramulla,193202,BAU,10%
8057623283,8/30/2024,PC-M-50,1,flipkartlogistics,MYSP1138894442,Delivered,9/4/2024,559,699,Hyderabad,500035,BAU,10%
8057680839,8/30/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Gautam Buddha Nagar,201303,BAU,10%
8057683463,8/30/2024,BR-M-50,1,EK_E2E,MYEC1025172817,Delivered,9/2/2024,559,699,Panvel,410206,BAU,10%
8057683991,8/30/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Gautam Buddha Nagar,201303,BAU,10%
8057746770,8/30/2024,BR-M-50,1,flipkartlogistics,MYSP1138936814,Delivered,8/31/2024,559,699,Gurgaon,122006,BAU,10%
8057823636,8/30/2024,BR-M-50,1,flipkartlogistics,MYSP1138971734,Delivered,8/31/2024,559,699,Gurugram,122001,BAU,10%
8057869568,8/30/2024,PC-M-50,1,flipkartlogistics,MYSC1101431538,RTO Received,9/15/2024,559,699,Bengaluru,560072,BAU,10%
8057920370,8/30/2024,BR-M-50,1,EK_E2E,MYEC1025189343,Delivered,9/1/2024,559,699,Ajmer,305001,BAU,10%
8058094039,8/30/2024,PC-M-50,1,ecomexpress,3315687341,Delivered,9/5/2024,559,699,Bijapur,586213,BAU,10%
8058110580,8/30/2024,BR-M-50,1,EK_E2E,MYEC1025197862,Delivered,9/4/2024,559,699,Maslandapur,743289,BAU,10%
8058248213,8/30/2024,BR-M-50,1,ecomexpress,10405531560,Delivered,9/5/2024,559,699,Sagar,470051,BAU,10%
8058264900,8/30/2024,PC-M-50,1,flipkartlogistics,MYSC1101553052,Delivered,9/5/2024,503,699,Chennai,600024,BAU,10%
8058309204,8/30/2024,GRC-SE-30,1,EK_E2E,MYEC1025219521,Delivered,9/4/2024,583,695,Kolkata,700159,BAU,10%
8058584062,8/30/2024,BR-M-50,1,flipkartlogistics,MYSP1139162217,Delivered,9/4/2024,559,699,Bangalore,560076,BAU,10%
8058609840,8/30/2024,BR-M-50,1,EK_E2E,MYEC1025219996,Delivered,9/4/2024,559,699,Raichur,584122,BAU,10%
8058620043,8/30/2024,GRC-SE-30,1,flipkartlogistics,MYSC1101552372,Delivered,9/2/2024,583,695,New Delhi,110009,BAU,10%
8058795014,8/31/2024,BR-M-50,1,flipkartlogistics,MYSC1101552472,Delivered,9/5/2024,559,699,Bhubaneswar,751024,BAU,10%
8058805239,8/31/2024,BR-M-50,1,flipkartlogistics,MYSC1101552168,Delivered,9/3/2024,559,699,Ahmedabad,382330,BAU,10%
8058840451,8/31/2024,GAS-EX-100-1,1,EK_E2E,MYEC1025220899,Delivered,9/9/2024,569,599,Aizawl,796014,BAU,10%
8058886936,8/31/2024,PC-M-50,1,flipkartlogistics,MYSP1139160823,Delivered,9/4/2024,559,699,Hyderabad,500044,BAU,10%
8058997842,8/31/2024,ABF-SE-50,1,flipkartlogistics,MYSC1101565425,RTO Received,9/13/2024,713,849,Hyderabad,500073,BAU,10%
8059035557,8/31/2024,BR-M-50,1,flipkartlogistics,MYSP1139203452,Delivered,9/4/2024,559,699,Navi Mumbai,400706,BAU,10%
8059095571,8/31/2024,HS-SUN-50,1,flipkartlogistics,MYSP1139239513,Delivered,9/4/2024,587,699,Thane,400607,BAU,10%
8059133188,8/31/2024,BR-M-50,1,flipkartlogistics,MYSP1139257056,RTO Received,9/15/2024,573,699,Patna,800023,BAU,10%
8059237114,8/31/2024,HS-SUN-50,1,EK_E2E,MYEC1025296330,Delivered,9/6/2024,587,699,Suri,731233,BAU,10%
8059253428,8/31/2024,PC-M-50,1,flipkartlogistics,MYSP1139390905,Delivered,9/7/2024,559,699,Hooghly,712249,BAU,10%
8059379996,8/31/2024,BR-M-50,1,EK_E2E,MYEP1035110452,Delivered,9/5/2024,559,699,Sihora,483225,BAU,10%
8059384647,8/31/2024,GRC-SE-30,1,ecomexpress,10406244290,Delivered,9/8/2024,583,695,Ambikapur,497001,BAU,10%
8059387706,8/31/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,503,699,Suryapet,508213,BAU,10%
8059511581,8/31/2024,ABF-SE-50,1,flipkartlogistics,MYSC1101717505,Delivered,9/4/2024,713,849,Gurgaon,122018,BAU,10%
8059839584,8/31/2024,GRC-SE-30,1,flipkartlogistics,MYSC1101890373,RTO Received,9/10/2024,583,695,Indore,452011,BAU,10%
8059917613,8/31/2024,BR-M-50,1,EK_E2E,MYEC1025343509,Delivered,9/6/2024,559,699,Palampur,176102,BAU,10%
8059977191,8/31/2024,BR-M-50,1,flipkartlogistics,MYSP1139621808,Delivered,9/7/2024,559,699,Kolkata,700042,BAU,10%
8059979246,8/31/2024,BR-M-50,1,EK_E2E,MYEC1025343741,Delivered,9/7/2024,559,699,Kottayam,686507,BAU,10%
8060025587,8/31/2024,BR-M-50,1,EK_E2E,MYEP1035168227,Delivered,9/6/2024,559,699,Shillong,793101,BAU,10%
8060027350,8/31/2024,PC-M-50,1,EK_E2E,MYEP1035168493,Delivered,9/6/2024,559,699,Aurangabad,431001,BAU,10%
8060029913,8/31/2024,ABF-SE-50,1,delhivery,5964788208035,RTO Received,,713,849,Aurangabad,431001,BAU,10%
9586399551,8/31/2024,BR-M-50,4,EK_E2E,MYEC1025342921,Delivered,9/6/2024,559,699,Nalgonda,508001,BAU,10%
9586399551,8/31/2024,BR-M-50,4,EK_E2E,MYEC1025342921,Delivered,9/6/2024,559,699,Nalgonda,508001,BAU,10%
9586399551,8/31/2024,BR-M-50,4,EK_E2E,MYEC1025342921,Delivered,9/6/2024,559,699,Nalgonda,508001,BAU,10%
9586399551,8/31/2024,BR-M-50,4,EK_E2E,MYEC1025342921,Delivered,9/6/2024,559,699,Nalgonda,508001,BAU,10%
8060138619,8/31/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Kullu,175124,BAU,10%
9586398948,9/1/2024,BR-M-50,2,EK_E2E,MYEP1035167639,Delivered,9/7/2024,559,699,Hubli,580025,Weekend Sale,20%
9586398948,9/1/2024,BR-M-50,2,EK_E2E,MYEP1035167639,Delivered,9/7/2024,559,699,Hubli,580025,Weekend Sale,20%
8060391060,9/1/2024,MZ-M-50,1,EK_E2E,MYEP1035168199,Delivered,9/4/2024,559,699,Rewari,123401,Weekend Sale,20%
8060427193,9/1/2024,MZ-M-50,1,EK_E2E,MYEC1025342703,Delivered,9/6/2024,559,699,Koch Bihar,736134,Weekend Sale,20%
8060515832,9/1/2024,BR-M-50,1,EK_E2E,MYEP1035167994,Delivered,9/7/2024,559,699,Kavali,524201,Weekend Sale,20%
8060622083,9/1/2024,BR-M-50,1,flipkartlogistics,MYSP1139618403,Delivered,9/7/2024,559,699,Chennai,600008,Weekend Sale,20%
8060728920,9/1/2024,GRC-SE-30,1,flipkartlogistics,MYSC1101910523,Delivered,9/5/2024,583,695,Indore,452011,Weekend Sale,20%
8060793666,9/1/2024,BR-M-50,1,flipkartlogistics,MYSP1139655107,Delivered,9/6/2024,559,699,Mumbai,400102,Weekend Sale,20%
8060868111,9/1/2024,ABF-SE-50,1,flipkartlogistics,MYSP1139945620,Delivered,9/7/2024,641,849,Guwahati,781001,Weekend Sale,20%
8061020968,9/1/2024,PC-M-50,1,EK_E2E,MYEP1035251286,Delivered,9/7/2024,559,699,Srinagar,190011,Weekend Sale,20%
8061057392,9/1/2024,PC-M-50,1,flipkartlogistics,MYSC1101956338,RTO Received,9/13/2024,559,699,Delhi,110067,Weekend Sale,20%
8061060903,9/1/2024,HS-SUN-50,1,flipkartlogistics,MYSC1101956529,RTO Received,9/19/2024,587,699,New Delhi,110044,Weekend Sale,20%
8061090720,9/1/2024,PC-M-50,1,flipkartlogistics,MYSP1139944432,RTO Received,,559,699,Bhubaneswar,751005,Weekend Sale,20%
8061121385,9/1/2024,MZ-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Bhandara,441904,Weekend Sale,20%
8061129462,9/1/2024,BR-M-50,1,flipkartlogistics,MYSP1139943622,Delivered,9/6/2024,559,699,Hyderabad,500090,Weekend Sale,20%
8061147897,9/1/2024,MZ-M-50,1,flipkartlogistics,MYSC1102097585,Delivered,9/6/2024,559,699,Bengaluru,560037,Weekend Sale,20%
8061201981,9/1/2024,GRC-SE-30,1,EK_E2E,MYEP1035249517,Delivered,9/5/2024,583,695,Khandwa,450001,Weekend Sale,20%
8061303790,9/1/2024,BR-M-50,1,flipkartlogistics,MYSC1101998258,Delivered,9/3/2024,559,699,New Delhi,110059,Weekend Sale,20%
8061306411,9/1/2024,PC-M-50,1,flipkartlogistics,MYSC1101998076,Delivered,9/4/2024,559,699,Kota,324005,Weekend Sale,20%
8061347199,9/1/2024,GRC-SE-30,1,flipkartlogistics,MYSP1139941983,Delivered,9/6/2024,583,695,Bangalore,560025,Weekend Sale,20%
8061471901,9/1/2024,BR-M-50,1,flipkartlogistics,MYSP1139783889,RTO Received,9/7/2024,559,699,Chandigarh,160020,Weekend Sale,20%
8061472145,9/1/2024,BR-M-50,1,flipkartlogistics,MYSC1102095888,Delivered,9/6/2024,559,699,Mumbai,400004,Weekend Sale,20%
8061611892,9/1/2024,BR-M-50,1,EK_E2E,MYEP1035248627,Delivered,9/7/2024,559,699,Thrissur,680007,Weekend Sale,20%
8061650460,9/1/2024,PC-M-50,1,EK_E2E,MYEP1035248985,Delivered,9/7/2024,559,699,Doimukh,791112,Weekend Sale,20%
9586819201,9/1/2024,VAN-SE-30,2,flipkartlogistics,MYSP1139939979,Delivered,9/7/2024,981,1299,Pune,411057,Weekend Sale,20%
9586819201,9/1/2024,BR-M-50,2,flipkartlogistics,MYSP1139939979,Delivered,9/7/2024,503,699,Pune,411057,Weekend Sale,20%
8061710593,9/1/2024,BR-M-50,1,flipkartlogistics,MYSP1139948519,Delivered,9/7/2024,559,699,Vijayawada,520003,Weekend Sale,20%
8061718842,9/1/2024,MZ-M-50,1,EK_E2E,MYEC1025402994,Delivered,9/7/2024,559,699,Diphu,782441,Weekend Sale,20%
8061776021,9/1/2024,MZ-M-50,1,flipkartlogistics,MYSC1102092431,Delivered,9/3/2024,559,699,Gurgaon,122004,Weekend Sale,20%
8061787764,9/1/2024,BR-M-50,1,flipkartlogistics,MYSC1102091567,Delivered,9/4/2024,559,699,Jaipur,302002,Weekend Sale,20%
8061822661,9/1/2024,PC-M-50,1,flipkartlogistics,MYSP1139939533,Delivered,9/9/2024,559,699,Shillong,793001,Weekend Sale,20%
8061840922,9/1/2024,MZ-M-50,1,flipkartlogistics,MYSP1139939348,Delivered,9/6/2024,559,699,Bangalore,560045,Weekend Sale,20%
9586817490,9/2/2024,PC-M-50,2,flipkartlogistics,MYSP1139937433,Delivered,9/9/2024,559,699,Agartala,799004,Weekend Sale,20%
9586817490,9/2/2024,MZ-M-50,2,flipkartlogistics,MYSP1139937433,Delivered,9/9/2024,559,699,Agartala,799004,Weekend Sale,20%
8061975212,9/2/2024,PC-M-50,1,flipkartlogistics,MYSC1102091787,Delivered,9/5/2024,559,699,GORAKHPUR,273001,Weekend Sale,20%
8061975557,9/2/2024,PC-M-50,1,flipkartlogistics,MYSC1102090335,Delivered,9/4/2024,559,699,Chandigarh,160015,Weekend Sale,20%
8062106052,9/2/2024,BR-M-50,1,EK_E2E,MYEC1025401284,RTO Received,,559,699,Hassan,573115,Weekend Sale,20%
8062466908,9/2/2024,PC-M-50,1,EK_E2E,MYEC1025477006,Delivered,9/7/2024,559,699,Baihata,781381,Weekend Sale,20%
8062529527,9/2/2024,BR-M-50,1,flipkartlogistics,MYSP1140183374,Delivered,9/8/2024,503,699,Navi Mumbai,400701,Weekend Sale,20%
8062535161,9/2/2024,BR-M-50,1,flipkartlogistics,MYSP1140184896,Delivered,9/7/2024,559,699,Hyderabad,500004,Weekend Sale,20%
8062573405,9/2/2024,BR-M-50,1,flipkartlogistics,MYSC1102244616,Delivered,9/5/2024,559,699,Lucknow,226016,Weekend Sale,20%
8062601416,9/2/2024,PC-M-50,1,EK_E2E,MYEC1025477794,Delivered,9/8/2024,559,699,Hansdiha,814151,Weekend Sale,20%
8062655175,9/2/2024,BR-M-50,1,delhivery,5964792528225,Delivered,9/17/2024,559,699,Aizawl,796190,Weekend Sale,20%
8062743056,9/2/2024,VAN-SE-30,1,EK_E2E,MYEP1035374601,Delivered,9/9/2024,1091,1299,Nongstoin,793119,Weekend Sale,20%
8062978369,9/2/2024,PC-M-50,1,flipkartlogistics,MYSP1140296057,Delivered,9/8/2024,559,699,Bangalore,560072,Weekend Sale,20%
8063058830,9/2/2024,BR-M-50,1,EK_E2E,MYEC1025497850,Delivered,9/7/2024,559,699,Siliguri,734006,Weekend Sale,20%
8063104453,9/2/2024,BR-M-50,1,EK_E2E,MYEC1025497907,Delivered,9/8/2024,559,699,Srinagar,190014,Weekend Sale,20%
8063218238,9/2/2024,PC-M-50,1,flipkartlogistics,MYSC1102330638,Delivered,9/5/2024,559,699,Ludhiana,141002,Weekend Sale,20%
8063325313,9/3/2024,BR-M-50,1,EK_E2E,MYEP1035375071,Delivered,9/8/2024,559,699,Karamadai,641104,Weekend Sale,20%
9587219569,9/3/2024,PC-M-50,3,EK_E2E,MYEP1035374987,Delivered,9/7/2024,503,699,Muzaffarpur,842001,Weekend Sale,20%
9587219569,9/3/2024,MZ-M-50,3,EK_E2E,MYEP1035374987,Delivered,9/7/2024,503,699,Muzaffarpur,842001,Weekend Sale,20%
9587219569,9/3/2024,BR-M-50,3,EK_E2E,MYEP1035374987,Delivered,9/7/2024,503,699,Muzaffarpur,842001,Weekend Sale,20%
8063441762,9/3/2024,MZ-M-50,1,flipkartlogistics,MYSC1102365171,Delivered,9/7/2024,559,699,Bangalore,560005,Weekend Sale,20%
8063546201,9/3/2024,GRC-SE-30,1,EK_E2E,MYEP1035396374,Delivered,9/8/2024,524,695,Gandhinagar,382421,Weekend Sale,20%
8063598595,9/3/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Kannur,670591,Weekend Sale,20%
8063791847,9/3/2024,BR-M-50,1,EK_E2E,MYEC1025546855,Delivered,9/8/2024,559,699,Gonda,271002,Weekend Sale,20%
8063806185,9/3/2024,MZ-M-50,1,EK_E2E,MYEP1035439719,Delivered,9/9/2024,559,699,Vijayawada,520007,Weekend Sale,20%
8063820956,9/3/2024,MZ-M-50,1,flipkartlogistics,MYSC1102409861,Delivered,9/7/2024,559,699,Kota,324001,Weekend Sale,20%
8064042194,9/3/2024,BR-M-50,1,flipkartlogistics,MYSC1102474735,Delivered,9/7/2024,559,699,GORAKHPUR,273008,Weekend Sale,20%
8064058832,9/3/2024,GRC-SE-30,1,flipkartlogistics,MYSP1140519081,Delivered,9/8/2024,583,695,Pune,411037,Weekend Sale,20%
8064107534,9/3/2024,GRC-SE-30,1,EK_E2E,MYEC1025563876,Delivered,9/10/2024,583,695,Jowai,793150,Weekend Sale,20%
8064113061,9/3/2024,BR-M-50,1,flipkartlogistics,MYSC1102474330,Pre Cancelled,,559,699,Panchkula,140604,Weekend Sale,20%
8064187161,9/3/2024,ABF-SE-50,1,flipkartlogistics,,Pre Cancelled,,713,849,Bangalore,560037,Weekend Sale,20%
8064214056,9/3/2024,ABF-SE-50,1,flipkartlogistics,MYSP1140703671,RTO Received,9/19/2024,713,849,Bangalore,560037,Weekend Sale,20%
8064233252,9/3/2024,PC-M-50,1,EK_E2E,MYEC1025597467,Delivered,9/8/2024,559,699,Udgir,413517,Weekend Sale,20%
8064367679,9/3/2024,HS-SUN-50,1,EK_E2E,,Delivered,9/9/2024,587,699,Uran,400702,Weekend Sale,20%
8064379713,9/3/2024,BR-M-50,1,flipkartlogistics,MYSC1102526565,Delivered,9/6/2024,559,699,Panchkula,140604,Weekend Sale,20%
8064468914,9/3/2024,PC-M-50,1,flipkartlogistics,MYSC1102526061,Delivered,9/5/2024,559,699,New Delhi,110032,Weekend Sale,20%
8064519472,9/3/2024,PC-M-50,1,flipkartlogistics,MYSP1140579475,Delivered,9/8/2024,559,699,Ranchi,834001,Weekend Sale,20%
8064762506,9/4/2024,ABF-SE-50,1,flipkartlogistics,MYSP1140701355,Delivered,9/8/2024,713,849,Navi Mumbai,400701,Weekend Sale,20%
8064817999,9/4/2024,PC-M-50,1,flipkartlogistics,MYSP1140702727,Delivered,9/8/2024,559,699,Bangalore,560037,Weekend Sale,20%
8064877205,9/4/2024,GRC-SE-30,1,flipkartlogistics,MYSC1102615260,RTO Received,,583,695,Mumbai,400061,Weekend Sale,20%
8064907412,9/4/2024,VAN-SE-30,1,flipkartlogistics,MYSP1140700618,Delivered,9/8/2024,1091,1299,Tiruvallur,600037,Weekend Sale,20%
8065015045,9/4/2024,PC-M-50,1,flipkartlogistics,MYSP1140723272,Delivered,9/8/2024,559,699,Bangalore,560100,Weekend Sale,20%
8065164718,9/4/2024,PC-M-50,1,flipkartlogistics,MYSP1140894981,Delivered,9/9/2024,559,699,Bangalore,560103,Weekend Sale,20%
8065204587,9/4/2024,MZ-M-50,1,EK_E2E,MYEP1035570380,RTO Received,,559,699,Sambalpur,768106,Weekend Sale,20%
8065288287,9/4/2024,BR-M-50,1,flipkartlogistics,MYSC1102744697,Delivered,9/9/2024,559,699,Bangalore,560098,Weekend Sale,20%
8065323948,9/4/2024,ABF-SE-50,1,EK_E2E,MYEP1035570590,Delivered,9/10/2024,713,849,Thiruvananthapuram,695541,Weekend Sale,20%
8065342137,9/4/2024,PC-M-50,1,EK_E2E,MYEP1035569709,Delivered,9/9/2024,559,699,Kolkata,700004,Weekend Sale,20%
8065389139,9/4/2024,BR-M-50,1,flipkartlogistics,MYSC1102744947,Delivered,9/11/2024,559,699,Vishakhapatnam,530044,Weekend Sale,20%
8065397578,9/4/2024,HS-SUN-50,1,flipkartlogistics,MYSP1140879955,Delivered,9/7/2024,587,699,Jaipur,302017,Weekend Sale,20%
8065401658,9/4/2024,MZ-M-50,1,EK_E2E,MYEC1025659051,Delivered,9/10/2024,559,699,Badkulla,741121,Weekend Sale,20%
8065408697,9/4/2024,GRC-SE-30,1,EK_E2E,MYEP1035570070,Delivered,9/9/2024,583,695,"Kachchh,",370205,Weekend Sale,20%
8065416942,9/4/2024,PC-M-50,1,EK_E2E,MYEC1025656334,Delivered,9/8/2024,559,699,Khanna,141401,Weekend Sale,20%
8065638389,9/4/2024,BR-M-50,1,EK_E2E,MYEP1035577942,Delivered,9/10/2024,559,699,Kannur,670563,Weekend Sale,20%
8065694057,9/4/2024,GRC-SE-30,1,flipkartlogistics,MYSP1140929076,Delivered,9/7/2024,583,695,Varanasi,221002,Weekend Sale,20%
8065794544,9/4/2024,BR-M-50,1,EK_E2E,MYEC1025697498,Delivered,9/11/2024,559,699,Mahabub Nagar,509102,Weekend Sale,20%
8065844983,9/4/2024,BR-M-50,1,flipkartlogistics,MYSP1141085782,Delivered,9/6/2024,559,699,Gautam buddha nagar,201008,Weekend Sale,20%
8065938502,9/4/2024,PC-M-50,1,EK_E2E,MYEC1025697400,Delivered,9/10/2024,559,699,Dimapur,797112,Weekend Sale,20%
8065952786,9/4/2024,PC-M-50,1,flipkartlogistics,MYSC1102881994,Delivered,9/6/2024,559,699,Greater Noida,201310,Weekend Sale,20%
8065968835,9/4/2024,HS-SUN-50,1,EK_E2E,,Pre Cancelled,,528,699,Anantapur,515231,Weekend Sale,20%
8066024130,9/4/2024,GRC-SE-30,1,EK_E2E,MYEC1025695356,Delivered,9/10/2024,583,695,Palakkad,678731,Weekend Sale,20%
8066129252,9/5/2024,BR-M-50,1,flipkartlogistics,MYSP1141088026,Delivered,9/9/2024,559,699,Kolkata,700061,Weekend Sale,20%
8066153115,9/5/2024,MZ-M-50,1,EK_E2E,MYEP1035603016,Delivered,9/9/2024,559,699,Cooch Behar,736101,Weekend Sale,20%
8066291664,9/5/2024,PC-M-50,1,flipkartlogistics,MYSP1141085021,Delivered,9/7/2024,559,699,Jaipur,302003,Weekend Sale,20%
8066326353,9/5/2024,BR-M-50,1,EK_E2E,MYEP1035599894,Delivered,9/10/2024,559,699,Ahmedabad,382210,Weekend Sale,20%
8066433975,9/5/2024,PC-M-50,1,flipkartlogistics,MYSC1102913434,Delivered,9/9/2024,559,699,Mumbai,400097,Weekend Sale,20%
9588249939,9/5/2024,PC-M-50,2,flipkartlogistics,MYSC1102932446,Delivered,9/9/2024,559,699,Hyderabad,500056,Weekend Sale,20%
9588249939,9/5/2024,ABF-SE-50,2,flipkartlogistics,MYSC1102932446,Delivered,9/9/2024,713,849,Hyderabad,500056,Weekend Sale,20%
8066587393,9/5/2024,PC-M-50,1,EK_E2E,MYEC1025731230,RTO Received,9/17/2024,559,699,Cuddapah,516126,Weekend Sale,20%
8066823812,9/5/2024,HS-SUN-50,1,flipkartlogistics,,Pre Cancelled,,587,699,Ahmedabad,380001,Weekend Sale,20%
8066901814,9/5/2024,PC-M-50,1,EK_E2E,MYEP1035680993,Delivered,9/10/2024,559,699,Ballarpur,442701,Weekend Sale,20%
8066906091,9/5/2024,PC-M-50,1,flipkartlogistics,MYSP1141330805,Delivered,9/7/2024,559,699,Gurgaon,122001,Weekend Sale,20%
8066955334,9/5/2024,BR-M-50,1,EK_E2E,MYEC1025753363,Delivered,9/17/2024,559,699,Lunglei,796701,Weekend Sale,20%
8066960203,9/5/2024,BR-M-50,1,flipkartlogistics,MYSC1103046434,Delivered,9/7/2024,559,699,New Delhi,110089,Weekend Sale,20%
8067029877,9/5/2024,PC-M-50,1,flipkartlogistics,MYSP1141332590,Delivered,9/10/2024,559,699,Bangalore,560062,Weekend Sale,20%
8067044089,9/5/2024,PC-M-50,1,EK_E2E,MYEC1025753010,Delivered,9/9/2024,559,699,Sitapur,261001,Weekend Sale,20%
8067073772,9/5/2024,PC-M-50,1,flipkartlogistics,MYSP1141333039,Delivered,9/10/2024,559,699,Bhubaneswar,751019,Weekend Sale,20%
8067085661,9/5/2024,PC-M-50,1,flipkartlogistics,MYSC1103047783,Delivered,9/10/2024,559,699,Bangalore,560016,Weekend Sale,20%
8067129248,9/5/2024,PC-M-50,1,flipkartlogistics,MYSC1103047390,Delivered,9/11/2024,559,699,Kolkata,700017,Weekend Sale,20%
8067331917,9/5/2024,PC-M-50,1,flipkartlogistics,MYSP1141476547,Delivered,9/10/2024,559,699,Bengaluru,560068,Weekend Sale,20%
9588642478,9/5/2024,ABF-SE-50,2,flipkartlogistics,MYSC1103146682,Delivered,9/12/2024,713,849,Guwahati,781037,Weekend Sale,20%
9588642478,9/5/2024,BR-M-50,2,flipkartlogistics,MYSC1103146682,Delivered,9/12/2024,559,699,Guwahati,781037,Weekend Sale,20%
8067407615,9/5/2024,BR-M-50,1,EK_E2E,MYEC1025776402,Delivered,9/14/2024,559,699,Pasighat,791102,Weekend Sale,20%
8067439759,9/5/2024,PC-M-50,1,flipkartlogistics,MYSP1141473960,Delivered,9/10/2024,559,699,Bengaluru,560087,Weekend Sale,20%
8067527228,9/6/2024,BR-M-50,1,flipkartlogistics,MYSC1103145492,Delivered,9/7/2024,573,699,New Delhi,110089,Weekend Sale,20%
